sub,session,task,rt,corr
MSC03,Session 4,Noun,811,corr
MSC03,Session 4,Noun,1368,corr
MSC03,Session 4,Verb,2039,err
MSC03,Session 4,Verb,1055,corr
MSC03,Session 4,Verb,774,corr
MSC03,Session 4,Noun,1431,corr
MSC03,Session 4,Noun,865,corr
MSC03,Session 4,Verb,1028,corr
MSC03,Session 4,Verb,1379,corr
MSC03,Session 4,Verb,909,corr
MSC03,Session 4,Noun,1024,corr
MSC03,Session 4,Noun,1706,corr
MSC03,Session 4,Noun,900,corr
MSC03,Session 4,Verb,834,corr
MSC03,Session 4,Verb,1865,corr
MSC03,Session 4,Verb,1218,corr
MSC03,Session 4,Verb,815,corr
MSC03,Session 4,Noun,722,corr
MSC03,Session 4,Noun,1182,corr
MSC03,Session 4,Noun,1066,corr
MSC03,Session 4,Noun,807,corr
MSC03,Session 5,coherent,689,corr
MSC03,Session 5,coherent,753,corr
MSC03,Session 5,coherent,666,corr
MSC03,Session 5,coherent,754,corr
MSC03,Session 5,random,643,corr
MSC03,Session 5,random,734,corr
MSC03,Session 5,random,925,corr
MSC03,Session 5,random,659,corr
MSC03,Session 5,random,983,corr
MSC03,Session 5,random,791,corr
MSC03,Session 5,coherent,767,corr
MSC03,Session 5,coherent,708,corr
MSC03,Session 5,coherent,868,corr
MSC03,Session 5,random,741,corr
MSC03,Session 5,random,744,corr
MSC03,Session 5,coherent,670,corr
MSC03,Session 5,random,1047,corr
MSC03,Session 5,coherent,677,corr
MSC03,Session 5,coherent,664,corr
MSC03,Session 5,coherent,676,corr
MSC03,Session 5,random,743,corr
MSC03,Session 5,random,966,corr
MSC03,Session 5,coherent,699,corr
MSC03,Session 5,random,659,corr
MSC03,Session 5,coherent,924,corr
MSC03,Session 5,random,658,corr
MSC03,Session 5,coherent,798,corr
MSC03,Session 5,random,751,corr
MSC03,Session 5,coherent,789,corr
MSC03,Session 5,random,636,corr
MSC03,Session 5,Verb,804,corr
MSC03,Session 5,Verb,855,corr
MSC03,Session 5,Verb,867,corr
MSC03,Session 5,Noun,1142,corr
MSC03,Session 5,Noun,1672,corr
MSC03,Session 5,Noun,1153,corr
MSC03,Session 5,Noun,1583,corr
MSC03,Session 5,Verb,835,corr
MSC03,Session 5,Noun,1093,corr
MSC03,Session 5,Noun,1141,corr
MSC03,Session 5,Noun,836,corr
MSC03,Session 5,Verb,701,corr
MSC03,Session 5,Verb,892,corr
MSC03,Session 5,Verb,901,corr
MSC03,Session 5,Verb,1195,corr
MSC03,Session 5,Noun,1030,corr
MSC03,Session 5,Verb,942,corr
MSC03,Session 5,Noun,1107,corr
MSC03,Session 5,Verb,1982,corr
MSC03,Session 5,Noun,1575,corr
MSC03,Session 5,Noun,1606,corr
MSC03,Session 5,Verb,905,corr
MSC03,Session 5,Verb,1393,corr
MSC03,Session 5,Noun,883,corr
MSC03,Session 5,Noun,1083,corr
MSC03,Session 5,Noun,915,corr
MSC03,Session 5,Noun,1269,corr
MSC03,Session 5,Verb,756,corr
MSC03,Session 5,Verb,1030,corr
MSC03,Session 5,Verb,824,corr
MSC03,Session 5,Verb,936,corr
MSC03,Session 5,Noun,1052,corr
MSC03,Session 5,Verb,740,corr
MSC03,Session 5,Verb,802,corr
MSC03,Session 5,Noun,992,corr
MSC03,Session 5,Verb,801,corr
MSC03,Session 5,Noun,1270,corr
MSC03,Session 5,Noun,856,corr
MSC03,Session 5,Noun,1309,corr
MSC03,Session 5,Verb,760,corr
MSC03,Session 5,Noun,952,corr
MSC03,Session 5,Verb,799,corr
MSC03,Session 5,Noun,940,corr
MSC03,Session 5,Verb,734,corr
MSC03,Session 5,Noun,1007,corr
MSC03,Session 5,Verb,1187,corr
MSC03,Session 5,Noun,1069,corr
MSC03,Session 5,Noun,951,corr
MSC03,Session 5,Noun,876,corr
MSC03,Session 5,Verb,757,corr
MSC03,Session 5,Verb,1220,err
MSC03,Session 5,Verb,955,corr
MSC03,Session 5,Verb,855,corr
MSC03,Session 5,Noun,883,corr
MSC03,Session 5,Noun,974,corr
MSC03,Session 5,Verb,939,corr
MSC03,Session 5,Noun,1990,corr
MSC03,Session 5,Noun,1272,corr
MSC03,Session 5,Verb,858,corr
MSC03,Session 5,Verb,1053,corr
MSC03,Session 5,coherent,729,corr
MSC03,Session 5,coherent,661,corr
MSC03,Session 5,random,616,corr
MSC03,Session 5,random,847,corr
MSC03,Session 5,random,802,corr
MSC03,Session 5,random,810,corr
MSC03,Session 5,coherent,750,corr
MSC03,Session 5,coherent,914,corr
MSC03,Session 5,random,742,corr
MSC03,Session 5,coherent,720,corr
MSC03,Session 5,coherent,791,corr
MSC03,Session 5,coherent,780,corr
MSC03,Session 5,coherent,674,corr
MSC03,Session 5,random,818,corr
MSC03,Session 5,random,751,corr
MSC03,Session 5,random,702,corr
MSC03,Session 5,random,729,corr
MSC03,Session 5,random,719,corr
MSC03,Session 5,random,716,corr
MSC03,Session 5,coherent,661,corr
MSC03,Session 5,coherent,813,corr
MSC03,Session 5,coherent,842,corr
MSC03,Session 5,random,947,corr
MSC03,Session 5,coherent,756,corr
MSC03,Session 5,coherent,820,corr
MSC03,Session 5,coherent,758,corr
MSC03,Session 5,random,741,corr
MSC03,Session 5,coherent,1257,corr
MSC03,Session 5,random,693,corr
MSC03,Session 5,random,965,corr
MSC03,Session 6,Verb,1289,corr
MSC03,Session 6,Verb,798,corr
MSC03,Session 6,Verb,939,corr
MSC03,Session 6,Noun,956,corr
MSC03,Session 6,Noun,872,corr
MSC03,Session 6,Noun,1770,err
MSC03,Session 6,Noun,1330,corr
MSC03,Session 6,Verb,824,corr
MSC03,Session 6,Noun,828,corr
MSC03,Session 6,Noun,1769,corr
MSC03,Session 6,Noun,1382,corr
MSC03,Session 6,Verb,1235,corr
MSC03,Session 6,Verb,832,corr
MSC03,Session 6,Verb,833,corr
MSC03,Session 6,Verb,1444,corr
MSC03,Session 6,Noun,1289,corr
MSC03,Session 6,Verb,1183,corr
MSC03,Session 6,Noun,1579,corr
MSC03,Session 6,Verb,762,corr
MSC03,Session 6,Noun,793,corr
MSC03,Session 6,Noun,1157,corr
MSC03,Session 6,Verb,1026,corr
MSC03,Session 6,Verb,833,corr
MSC03,Session 6,Noun,997,corr
MSC03,Session 6,Noun,865,corr
MSC03,Session 6,Noun,2077,corr
MSC03,Session 6,Noun,1215,corr
MSC03,Session 6,Verb,1034,corr
MSC03,Session 6,Verb,1198,err
MSC03,Session 6,Verb,968,corr
MSC03,Session 6,coherent,641,corr
MSC03,Session 6,coherent,698,corr
MSC03,Session 6,coherent,654,corr
MSC03,Session 6,coherent,638,corr
MSC03,Session 6,random,817,corr
MSC03,Session 6,random,687,corr
MSC03,Session 6,random,732,corr
MSC03,Session 6,random,608,corr
MSC03,Session 6,random,678,corr
MSC03,Session 6,random,800,corr
MSC03,Session 6,coherent,832,corr
MSC03,Session 6,coherent,791,corr
MSC03,Session 6,coherent,718,corr
MSC03,Session 6,random,630,corr
MSC03,Session 6,random,1045,corr
MSC03,Session 6,coherent,770,corr
MSC03,Session 6,random,837,corr
MSC03,Session 6,coherent,700,corr
MSC03,Session 6,coherent,794,corr
MSC03,Session 6,coherent,903,corr
MSC03,Session 6,random,647,corr
MSC03,Session 6,random,806,corr
MSC03,Session 6,coherent,776,corr
MSC03,Session 6,random,667,corr
MSC03,Session 6,coherent,748,corr
MSC03,Session 6,random,637,corr
MSC03,Session 6,coherent,708,corr
MSC03,Session 6,random,657,corr
MSC03,Session 6,coherent,759,corr
MSC03,Session 6,random,692,corr
MSC03,Session 6,coherent,627,corr
MSC03,Session 6,coherent,1254,corr
MSC03,Session 6,random,756,corr
MSC03,Session 6,random,1659,err
MSC03,Session 6,random,699,corr
MSC03,Session 6,random,685,corr
MSC03,Session 6,coherent,1102,corr
MSC03,Session 6,coherent,1119,corr
MSC03,Session 6,random,639,corr
MSC03,Session 6,coherent,773,corr
MSC03,Session 6,coherent,833,corr
MSC03,Session 6,coherent,901,corr
MSC03,Session 6,coherent,808,corr
MSC03,Session 6,random,688,corr
MSC03,Session 6,random,806,corr
MSC03,Session 6,random,721,corr
MSC03,Session 6,random,688,corr
MSC03,Session 6,random,673,corr
MSC03,Session 6,random,624,corr
MSC03,Session 6,coherent,852,corr
MSC03,Session 6,coherent,1018,corr
MSC03,Session 6,coherent,781,corr
MSC03,Session 6,random,1005,corr
MSC03,Session 6,coherent,820,corr
MSC03,Session 6,coherent,865,corr
MSC03,Session 6,coherent,839,corr
MSC03,Session 6,random,739,corr
MSC03,Session 6,coherent,917,corr
MSC03,Session 6,random,693,corr
MSC03,Session 6,random,746,corr
MSC03,Session 6,Verb,838,corr
MSC03,Session 6,Noun,966,corr
MSC03,Session 6,Verb,779,corr
MSC03,Session 6,Verb,861,corr
MSC03,Session 6,Noun,1159,corr
MSC03,Session 6,Verb,721,corr
MSC03,Session 6,Noun,1407,err
MSC03,Session 6,Noun,894,corr
MSC03,Session 6,Noun,832,corr
MSC03,Session 6,Verb,1602,corr
MSC03,Session 6,Noun,1210,corr
MSC03,Session 6,Verb,847,corr
MSC03,Session 6,Noun,2015,corr
MSC03,Session 6,Verb,736,corr
MSC03,Session 6,Noun,928,corr
MSC03,Session 6,Verb,767,err
MSC03,Session 6,Noun,856,corr
MSC03,Session 6,Noun,1039,corr
MSC03,Session 6,Noun,1336,corr
MSC03,Session 6,Verb,966,corr
MSC03,Session 6,Verb,943,corr
MSC03,Session 6,Verb,764,corr
MSC03,Session 6,Verb,960,corr
MSC03,Session 6,Noun,1183,corr
MSC03,Session 6,Noun,1389,corr
MSC03,Session 6,Verb,1193,corr
MSC03,Session 6,Noun,817,corr
MSC03,Session 6,Noun,1251,corr
MSC03,Session 6,Verb,726,corr
MSC03,Session 6,Verb,810,corr
MSC03,Session 7,random,980,corr
MSC03,Session 7,coherent,687,corr
MSC03,Session 7,random,728,corr
MSC03,Session 7,random,866,corr
MSC03,Session 7,coherent,575,corr
MSC03,Session 7,coherent,910,corr
MSC03,Session 7,coherent,975,corr
MSC03,Session 7,random,997,corr
MSC03,Session 7,random,1025,corr
MSC03,Session 7,random,775,corr
MSC03,Session 7,coherent,667,corr
MSC03,Session 7,coherent,687,corr
MSC03,Session 7,random,951,corr
MSC03,Session 7,coherent,690,corr
MSC03,Session 7,random,820,corr
MSC03,Session 7,coherent,656,corr
MSC03,Session 7,random,919,corr
MSC03,Session 7,coherent,743,corr
MSC03,Session 7,random,826,corr
MSC03,Session 7,random,1055,corr
MSC03,Session 7,coherent,608,corr
MSC03,Session 7,random,779,corr
MSC03,Session 7,coherent,936,corr
MSC03,Session 7,coherent,623,corr
MSC03,Session 7,coherent,660,corr
MSC03,Session 7,random,1094,corr
MSC03,Session 7,coherent,664,corr
MSC03,Session 7,random,1261,corr
MSC03,Session 7,coherent,586,corr
MSC03,Session 7,random,963,corr
MSC03,Session 7,Noun,1030,corr
MSC03,Session 7,Noun,1168,corr
MSC03,Session 7,Verb,870,corr
MSC03,Session 7,Noun,882,corr
MSC03,Session 7,Verb,925,corr
MSC03,Session 7,Verb,1025,corr
MSC03,Session 7,Verb,862,corr
MSC03,Session 7,Verb,900,corr
MSC03,Session 7,Verb,887,corr
MSC03,Session 7,Noun,797,corr
MSC03,Session 7,Noun,1168,corr
MSC03,Session 7,Noun,955,corr
MSC03,Session 7,Noun,1336,corr
MSC03,Session 7,Verb,879,corr
MSC03,Session 7,Noun,1095,corr
MSC03,Session 7,Noun,944,corr
MSC03,Session 7,Verb,759,corr
MSC03,Session 7,Verb,765,corr
MSC03,Session 7,Verb,769,corr
MSC03,Session 7,Noun,1124,corr
MSC03,Session 7,Verb,793,corr
MSC03,Session 7,Noun,988,corr
MSC03,Session 7,Verb,994,corr
MSC03,Session 7,Noun,1018,corr
MSC03,Session 7,Verb,838,err
MSC03,Session 7,Noun,1266,corr
MSC03,Session 7,Noun,1517,corr
MSC03,Session 7,Noun,1334,corr
MSC03,Session 7,Verb,747,corr
MSC03,Session 7,Verb,808,corr
MSC03,Session 7,Noun,951,corr
MSC03,Session 7,Verb,1027,corr
MSC03,Session 7,Noun,925,corr
MSC03,Session 7,Noun,1079,corr
MSC03,Session 7,Noun,1657,corr
MSC03,Session 7,Verb,989,corr
MSC03,Session 7,Verb,1469,err
MSC03,Session 7,Verb,1206,corr
MSC03,Session 7,Verb,987,corr
MSC03,Session 7,Noun,1392,corr
MSC03,Session 7,Noun,1172,corr
MSC03,Session 7,Verb,791,corr
MSC03,Session 7,Verb,1062,corr
MSC03,Session 7,Verb,946,corr
MSC03,Session 7,Noun,1332,err
MSC03,Session 7,Noun,1175,corr
MSC03,Session 7,Verb,1075,corr
MSC03,Session 7,Verb,880,corr
MSC03,Session 7,Verb,1149,corr
MSC03,Session 7,Noun,1296,corr
MSC03,Session 7,Noun,974,corr
MSC03,Session 7,Noun,1792,corr
MSC03,Session 7,Verb,1133,corr
MSC03,Session 7,Verb,2142,corr
MSC03,Session 7,Verb,1092,corr
MSC03,Session 7,Verb,1097,corr
MSC03,Session 7,Noun,1458,corr
MSC03,Session 7,Noun,1107,corr
MSC03,Session 7,Noun,1758,corr
MSC03,Session 7,Noun,1951,corr
MSC03,Session 7,coherent,710,corr
MSC03,Session 7,random,876,corr
MSC03,Session 7,random,909,corr
MSC03,Session 7,coherent,730,corr
MSC03,Session 7,random,822,corr
MSC03,Session 7,coherent,677,corr
MSC03,Session 7,coherent,767,corr
MSC03,Session 7,random,804,corr
MSC03,Session 7,coherent,828,corr
MSC03,Session 7,random,930,corr
MSC03,Session 7,random,1255,corr
MSC03,Session 7,random,840,corr
MSC03,Session 7,coherent,725,corr
MSC03,Session 7,coherent,699,corr
MSC03,Session 7,coherent,1254,err
MSC03,Session 7,random,1017,corr
MSC03,Session 7,random,856,corr
MSC03,Session 7,random,900,corr
MSC03,Session 7,random,980,corr
MSC03,Session 7,coherent,779,corr
MSC03,Session 7,coherent,641,corr
MSC03,Session 7,coherent,687,corr
MSC03,Session 7,random,801,corr
MSC03,Session 7,random,863,corr
MSC03,Session 7,coherent,1142,corr
MSC03,Session 7,random,918,corr
MSC03,Session 7,random,830,corr
MSC03,Session 7,coherent,714,corr
MSC03,Session 7,coherent,653,corr
MSC03,Session 7,coherent,647,corr
MSC03,Session 8,Noun,1010,corr
MSC03,Session 8,Noun,1393,corr
MSC03,Session 8,Verb,905,corr
MSC03,Session 8,Verb,1476,corr
MSC03,Session 8,Noun,1655,corr
MSC03,Session 8,Noun,1447,corr
MSC03,Session 8,Verb,2124,corr
MSC03,Session 8,Verb,928,corr
MSC03,Session 8,Verb,928,corr
MSC03,Session 8,Verb,1088,corr
MSC03,Session 8,Verb,873,corr
MSC03,Session 8,Noun,956,corr
MSC03,Session 8,Noun,997,corr
MSC03,Session 8,Verb,1093,corr
MSC03,Session 8,Noun,1164,corr
MSC03,Session 8,Noun,989,corr
MSC03,Session 8,Verb,1031,corr
MSC03,Session 8,Noun,842,corr
MSC03,Session 8,Noun,1325,corr
MSC03,Session 8,Noun,894,corr
MSC03,Session 8,Verb,1520,corr
MSC03,Session 8,Noun,824,corr
MSC03,Session 8,Verb,825,corr
MSC03,Session 8,Verb,868,corr
MSC03,Session 8,Noun,939,corr
MSC03,Session 8,Noun,883,corr
MSC03,Session 8,Verb,1750,corr
MSC03,Session 8,Verb,1169,corr
MSC03,Session 8,Verb,842,corr
MSC03,Session 8,Noun,1063,corr
MSC03,Session 8,random,861,corr
MSC03,Session 8,coherent,791,corr
MSC03,Session 8,random,838,corr
MSC03,Session 8,coherent,582,corr
MSC03,Session 8,coherent,676,corr
MSC03,Session 8,random,959,corr
MSC03,Session 8,random,1019,corr
MSC03,Session 8,random,892,corr
MSC03,Session 8,coherent,710,corr
MSC03,Session 8,coherent,697,corr
MSC03,Session 8,coherent,652,corr
MSC03,Session 8,random,1002,corr
MSC03,Session 8,coherent,630,corr
MSC03,Session 8,random,899,corr
MSC03,Session 8,random,1155,corr
MSC03,Session 8,coherent,634,corr
MSC03,Session 8,coherent,588,corr
MSC03,Session 8,random,783,corr
MSC03,Session 8,random,1107,corr
MSC03,Session 8,random,861,corr
MSC03,Session 8,coherent,1187,err
MSC03,Session 8,coherent,603,corr
MSC03,Session 8,coherent,757,corr
MSC03,Session 8,random,887,corr
MSC03,Session 8,coherent,686,corr
MSC03,Session 8,random,856,corr
MSC03,Session 8,coherent,556,corr
MSC03,Session 8,coherent,693,corr
MSC03,Session 8,random,1050,corr
MSC03,Session 8,random,986,corr
MSC03,Session 8,random,908,corr
MSC03,Session 8,coherent,617,corr
MSC03,Session 8,coherent,877,corr
MSC03,Session 8,random,744,corr
MSC03,Session 8,coherent,703,corr
MSC03,Session 8,random,992,corr
MSC03,Session 8,random,713,corr
MSC03,Session 8,coherent,698,corr
MSC03,Session 8,coherent,652,corr
MSC03,Session 8,coherent,633,corr
MSC03,Session 8,coherent,624,corr
MSC03,Session 8,coherent,625,corr
MSC03,Session 8,random,746,corr
MSC03,Session 8,random,852,corr
MSC03,Session 8,random,829,corr
MSC03,Session 8,random,843,corr
MSC03,Session 8,coherent,864,corr
MSC03,Session 8,random,749,corr
MSC03,Session 8,coherent,614,corr
MSC03,Session 8,random,718,corr
MSC03,Session 8,coherent,685,corr
MSC03,Session 8,random,943,corr
MSC03,Session 8,random,869,corr
MSC03,Session 8,coherent,813,corr
MSC03,Session 8,random,783,corr
MSC03,Session 8,random,801,corr
MSC03,Session 8,coherent,639,corr
MSC03,Session 8,coherent,744,corr
MSC03,Session 8,coherent,628,corr
MSC03,Session 8,random,808,corr
MSC03,Session 8,Noun,914,corr
MSC03,Session 8,Noun,778,corr
MSC03,Session 8,Verb,1352,err
MSC03,Session 8,Noun,835,corr
MSC03,Session 8,Noun,1211,corr
MSC03,Session 8,Verb,1090,corr
MSC03,Session 8,Verb,1399,err
MSC03,Session 8,Verb,748,corr
MSC03,Session 8,Noun,891,corr
MSC03,Session 8,Verb,975,corr
MSC03,Session 8,Verb,888,corr
MSC03,Session 8,Noun,817,corr
MSC03,Session 8,Verb,1067,corr
MSC03,Session 8,Verb,1129,corr
MSC03,Session 8,Noun,972,corr
MSC03,Session 8,Noun,1133,err
MSC03,Session 8,Noun,908,corr
MSC03,Session 8,Verb,1427,corr
MSC03,Session 8,Verb,1029,corr
MSC03,Session 8,Noun,844,corr
MSC03,Session 8,Noun,1244,corr
MSC03,Session 8,Verb,1069,corr
MSC03,Session 8,Noun,1318,corr
MSC03,Session 8,Verb,1058,corr
MSC03,Session 8,Verb,1038,corr
MSC03,Session 8,Noun,912,corr
MSC03,Session 8,Noun,905,corr
MSC03,Session 8,Noun,877,corr
MSC03,Session 8,Verb,1154,corr
MSC03,Session 8,Verb,965,corr
MSC03,Session 9,random,751,corr
MSC03,Session 9,random,991,corr
MSC03,Session 9,coherent,787,corr
MSC03,Session 9,coherent,825,corr
MSC03,Session 9,random,785,corr
MSC03,Session 9,coherent,718,corr
MSC03,Session 9,coherent,732,corr
MSC03,Session 9,random,635,corr
MSC03,Session 9,random,687,corr
MSC03,Session 9,random,744,corr
MSC03,Session 9,coherent,1034,corr
MSC03,Session 9,coherent,790,corr
MSC03,Session 9,coherent,754,corr
MSC03,Session 9,coherent,765,corr
MSC03,Session 9,random,825,corr
MSC03,Session 9,random,801,corr
MSC03,Session 9,random,780,corr
MSC03,Session 9,coherent,688,corr
MSC03,Session 9,random,771,corr
MSC03,Session 9,coherent,739,corr
MSC03,Session 9,random,762,corr
MSC03,Session 9,coherent,853,corr
MSC03,Session 9,coherent,1055,corr
MSC03,Session 9,random,832,corr
MSC03,Session 9,coherent,761,corr
MSC03,Session 9,coherent,753,corr
MSC03,Session 9,random,709,corr
MSC03,Session 9,random,869,corr
MSC03,Session 9,random,738,corr
MSC03,Session 9,coherent,694,corr
MSC03,Session 9,Verb,785,corr
MSC03,Session 9,Verb,706,corr
MSC03,Session 9,Verb,796,corr
MSC03,Session 9,Noun,790,corr
MSC03,Session 9,Verb,765,corr
MSC03,Session 9,Noun,1578,corr
MSC03,Session 9,Noun,1106,corr
MSC03,Session 9,Noun,794,corr
MSC03,Session 9,Noun,878,corr
MSC03,Session 9,Verb,1402,corr
MSC03,Session 9,Verb,1046,corr
MSC03,Session 9,Verb,913,corr
MSC03,Session 9,Noun,771,corr
MSC03,Session 9,Verb,984,corr
MSC03,Session 9,Noun,782,corr
MSC03,Session 9,Noun,1315,corr
MSC03,Session 9,Verb,762,corr
MSC03,Session 9,Noun,708,corr
MSC03,Session 9,Verb,2108,corr
MSC03,Session 9,Noun,1153,err
MSC03,Session 9,Verb,1185,corr
MSC03,Session 9,Noun,984,corr
MSC03,Session 9,Noun,1213,corr
MSC03,Session 9,Noun,1050,corr
MSC03,Session 9,Verb,1207,corr
MSC03,Session 9,Noun,1080,corr
MSC03,Session 9,Noun,1011,corr
MSC03,Session 9,Verb,1033,corr
MSC03,Session 9,Verb,1143,err
MSC03,Session 9,Verb,824,corr
MSC03,Session 9,Verb,767,corr
MSC03,Session 9,Noun,977,corr
MSC03,Session 9,Noun,933,corr
MSC03,Session 9,Noun,811,corr
MSC03,Session 9,Verb,898,corr
MSC03,Session 9,Verb,892,corr
MSC03,Session 9,Verb,792,corr
MSC03,Session 9,Noun,670,corr
MSC03,Session 9,Verb,849,corr
MSC03,Session 9,Noun,1426,corr
MSC03,Session 9,Noun,1069,corr
MSC03,Session 9,Noun,924,corr
MSC03,Session 9,Verb,1251,corr
MSC03,Session 9,Verb,1154,corr
MSC03,Session 9,Noun,985,corr
MSC03,Session 9,Noun,1062,corr
MSC03,Session 9,Noun,1555,corr
MSC03,Session 9,Verb,890,corr
MSC03,Session 9,Verb,858,corr
MSC03,Session 9,Noun,1077,corr
MSC03,Session 9,Verb,993,corr
MSC03,Session 9,Verb,947,corr
MSC03,Session 9,Verb,997,corr
MSC03,Session 9,Verb,927,corr
MSC03,Session 9,Noun,737,corr
MSC03,Session 9,Noun,1140,corr
MSC03,Session 9,Verb,1362,corr
MSC03,Session 9,Verb,875,corr
MSC03,Session 9,Noun,893,corr
MSC03,Session 9,Noun,1506,corr
MSC03,Session 9,coherent,676,corr
MSC03,Session 9,random,594,corr
MSC03,Session 9,random,692,corr
MSC03,Session 9,coherent,677,corr
MSC03,Session 9,coherent,711,corr
MSC03,Session 9,random,651,corr
MSC03,Session 9,coherent,746,corr
MSC03,Session 9,random,694,corr
MSC03,Session 9,coherent,784,corr
MSC03,Session 9,coherent,674,corr
MSC03,Session 9,coherent,723,corr
MSC03,Session 9,random,736,corr
MSC03,Session 9,coherent,756,corr
MSC03,Session 9,random,648,corr
MSC03,Session 9,random,658,corr
MSC03,Session 9,random,580,corr
MSC03,Session 9,coherent,774,corr
MSC03,Session 9,coherent,679,corr
MSC03,Session 9,random,696,corr
MSC03,Session 9,random,688,corr
MSC03,Session 9,coherent,755,corr
MSC03,Session 9,random,653,corr
MSC03,Session 9,random,762,corr
MSC03,Session 9,random,681,corr
MSC03,Session 9,coherent,1026,corr
MSC03,Session 9,coherent,754,corr
MSC03,Session 9,coherent,917,corr
MSC03,Session 9,random,767,corr
MSC03,Session 9,coherent,726,corr
MSC03,Session 9,random,845,corr
MSC03,Session 10,Noun,1065,err
MSC03,Session 10,Verb,880,corr
MSC03,Session 10,Verb,757,corr
MSC03,Session 10,Verb,973,corr
