subs,Analysis,acc
INET018,SS,0.9821428571428572
INET050,SS,1.0
INET018,SS,0.9821428571428572
INET006,SS,0.9333333333333333
INET019,SS,0.984375
INET044,SS,0.984375
INET003,SS,0.9833333333333334
INET003,SS,0.9833333333333334
INET003,SS,0.9833333333333334
INET006,SS,0.9333333333333333
INET041,SS,0.9833333333333334
INET045,SS,1.0
INET045,SS,1.0
INET050,SS,1.0
INET006,SS,0.9333333333333333
INET047,SS,0.9833333333333334
INET041,SS,0.9833333333333334
INET003,SS,0.9833333333333334
INET034,SS,0.984375
INET047,SS,0.9833333333333334
INET041,SS,0.9833333333333334
INET003,SS,0.9833333333333334
INET016,SS,0.984375
INET019,SS,0.984375
INET006,SS,0.9333333333333333
INET040,SS,0.9833333333333334
INET034,SS,0.984375
INET045,SS,1.0
INET006,SS,0.9333333333333333
INET051,SS,0.9642857142857143
INET018,SS,0.9821428571428572
INET040,SS,0.9833333333333334
INET019,SS,0.984375
INET045,SS,1.0
INET044,SS,0.984375
INET044,SS,0.984375
INET016,SS,0.984375
INET040,SS,0.9833333333333334
INET018,SS,0.9821428571428572
INET041,SS,0.9833333333333334
INET016,SS,0.984375
INET040,SS,0.9833333333333334
INET019,SS,0.984375
INET047,SS,0.9833333333333334
INET041,SS,0.9833333333333334
INET003,SS,0.9833333333333334
INET018,SS,0.9821428571428572
INET050,SS,1.0
INET034,SS,0.984375
INET040,SS,0.9833333333333334
INET041,SS,0.9833333333333334
INET047,SS,0.9833333333333334
INET006,SS,0.9333333333333333
INET003,SS,0.9833333333333334
INET019,SS,0.984375
INET003,SS,0.9833333333333334
INET034,SS,0.984375
INET018,SS,0.9821428571428572
INET050,SS,1.0
INET034,SS,0.984375
INET050,SS,1.0
INET040,SS,0.9833333333333334
INET051,SS,0.9642857142857143
INET051,SS,0.9642857142857143
INET034,SS,0.984375
INET044,SS,0.984375
INET044,SS,0.984375
INET045,SS,1.0
INET045,SS,1.0
INET050,SS,1.0
INET045,SS,1.0
INET019,SS,0.984375
INET016,SS,0.984375
INET044,SS,0.984375
INET034,SS,0.984375
INET006,SS,0.9333333333333333
INET041,SS,0.9833333333333334
INET051,SS,0.9642857142857143
INET050,SS,1.0
INET016,SS,0.984375
INET003,SS,0.9833333333333334
INET051,SS,0.9642857142857143
INET018,SS,0.9821428571428572
INET034,SS,0.984375
INET019,SS,0.984375
INET041,SS,0.9833333333333334
INET016,SS,0.984375
INET045,SS,1.0
INET047,SS,0.9833333333333334
INET006,SS,0.9333333333333333
INET044,SS,0.984375
INET041,SS,0.9833333333333334
INET044,SS,0.984375
INET050,SS,1.0
INET040,SS,0.9833333333333334
INET047,SS,0.9833333333333334
INET018,SS,0.9821428571428572
INET019,SS,0.984375
INET019,SS,0.984375
INET050,SS,1.0
INET051,SS,0.9642857142857143
INET006,SS,0.9333333333333333
INET045,SS,1.0
INET018,OS,0.6620398084405866
INET016,OS,0.8247081275258195
INET051,OS,0.7543377458679231
INET045,OS,0.7996931597066307
INET041,OS,0.6323133323357774
INET047,OS,0.770223752151463
INET047,OS,0.770223752151463
INET018,OS,0.6620398084405866
INET050,OS,0.614944249045873
INET044,OS,0.5508718754677443
INET051,OS,0.7543377458679231
INET045,OS,0.7996931597066307
INET019,OS,0.7885824414340245
INET003,OS,0.5838775050664264
INET006,OS,0.49585583558355834
INET051,OS,0.7543377458679231
INET047,OS,0.770223752151463
INET050,OS,0.614944249045873
INET006,OS,0.49585583558355834
INET045,OS,0.7996931597066307
INET018,OS,0.6620398084405866
INET034,OS,0.5629302604010775
INET006,OS,0.49585583558355834
INET044,OS,0.5508718754677443
INET045,OS,0.7996931597066307
INET019,OS,0.7885824414340245
INET041,OS,0.6323133323357774
INET047,OS,0.770223752151463
INET041,OS,0.6323133323357774
INET045,OS,0.7996931597066307
INET016,OS,0.8247081275258195
INET034,OS,0.5629302604010775
INET050,OS,0.614944249045873
INET034,OS,0.5629302604010775
INET016,OS,0.8247081275258195
INET019,OS,0.7885824414340245
INET044,OS,0.5508718754677443
INET006,OS,0.49585583558355834
INET019,OS,0.7885824414340245
INET040,OS,0.48284442116291254
INET040,OS,0.48284442116291254
INET034,OS,0.5629302604010775
INET034,OS,0.5629302604010775
INET016,OS,0.8247081275258195
INET016,OS,0.8247081275258195
INET040,OS,0.48284442116291254
INET019,OS,0.7885824414340245
INET051,OS,0.7543377458679231
INET050,OS,0.614944249045873
INET041,OS,0.6323133323357774
INET051,OS,0.7543377458679231
INET047,OS,0.770223752151463
INET034,OS,0.5629302604010775
INET040,OS,0.48284442116291254
INET041,OS,0.6323133323357774
INET016,OS,0.8247081275258195
INET016,OS,0.8247081275258195
INET016,OS,0.8247081275258195
INET018,OS,0.6620398084405866
INET003,OS,0.5838775050664264
INET050,OS,0.614944249045873
INET019,OS,0.7885824414340245
INET047,OS,0.770223752151463
INET018,OS,0.6620398084405866
INET019,OS,0.7885824414340245
INET006,OS,0.49585583558355834
INET016,OS,0.8247081275258195
INET040,OS,0.48284442116291254
INET003,OS,0.5838775050664264
INET003,OS,0.5838775050664264
INET003,OS,0.5838775050664264
INET040,OS,0.48284442116291254
INET003,OS,0.5838775050664264
INET003,OS,0.5838775050664264
INET045,OS,0.7996931597066307
INET044,OS,0.5508718754677443
INET044,OS,0.5508718754677443
INET051,OS,0.7543377458679231
INET040,OS,0.48284442116291254
INET040,OS,0.48284442116291254
INET006,OS,0.49585583558355834
INET044,OS,0.5508718754677443
INET050,OS,0.614944249045873
INET044,OS,0.5508718754677443
INET040,OS,0.48284442116291254
INET047,OS,0.770223752151463
INET041,OS,0.6323133323357774
INET018,OS,0.6620398084405866
INET044,OS,0.5508718754677443
INET045,OS,0.7996931597066307
INET050,OS,0.614944249045873
INET016,OS,0.8247081275258195
INET041,OS,0.6323133323357774
INET034,OS,0.5629302604010775
INET034,OS,0.5629302604010775
INET018,OS,0.6620398084405866
INET047,OS,0.770223752151463
INET006,OS,0.49585583558355834
INET047,OS,0.770223752151463
INET047,OS,0.770223752151463
INET018,OS,0.6620398084405866
INET050,OS,0.614944249045873
INET018,OS,0.6620398084405866
INET006,OS,0.49585583558355834
INET019,OS,0.7885824414340245
INET044,OS,0.5508718754677443
INET003,OS,0.5838775050664264
INET003,OS,0.5838775050664264
INET003,OS,0.5838775050664264
INET006,OS,0.49585583558355834
INET041,OS,0.6323133323357774
INET045,OS,0.7996931597066307
INET045,OS,0.7996931597066307
INET050,OS,0.614944249045873
INET006,OS,0.49585583558355834
INET047,OS,0.770223752151463
INET041,OS,0.6323133323357774
INET003,OS,0.5838775050664264
INET034,OS,0.5629302604010775
INET047,OS,0.770223752151463
INET041,OS,0.6323133323357774
INET003,OS,0.5838775050664264
INET016,OS,0.8247081275258195
INET019,OS,0.7885824414340245
INET006,OS,0.49585583558355834
INET040,OS,0.48284442116291254
INET034,OS,0.5629302604010775
INET045,OS,0.7996931597066307
INET006,OS,0.49585583558355834
INET051,OS,0.7543377458679231
INET018,OS,0.6620398084405866
INET040,OS,0.48284442116291254
INET019,OS,0.7885824414340245
INET045,OS,0.7996931597066307
INET044,OS,0.5508718754677443
INET044,OS,0.5508718754677443
INET016,OS,0.8247081275258195
INET040,OS,0.48284442116291254
INET018,OS,0.6620398084405866
INET041,OS,0.6323133323357774
INET016,OS,0.8247081275258195
INET040,OS,0.48284442116291254
INET019,OS,0.7885824414340245
INET047,OS,0.770223752151463
INET041,OS,0.6323133323357774
INET003,OS,0.5838775050664264
INET018,OS,0.6620398084405866
INET050,OS,0.614944249045873
INET034,OS,0.5629302604010775
INET040,OS,0.48284442116291254
INET041,OS,0.6323133323357774
INET047,OS,0.770223752151463
INET006,OS,0.49585583558355834
INET003,OS,0.5838775050664264
INET019,OS,0.7885824414340245
INET003,OS,0.5838775050664264
INET034,OS,0.5629302604010775
INET018,OS,0.6620398084405866
INET050,OS,0.614944249045873
INET034,OS,0.5629302604010775
INET050,OS,0.614944249045873
INET040,OS,0.48284442116291254
INET051,OS,0.7543377458679231
INET051,OS,0.7543377458679231
INET034,OS,0.5629302604010775
INET044,OS,0.5508718754677443
INET044,OS,0.5508718754677443
INET045,OS,0.7996931597066307
INET045,OS,0.7996931597066307
INET050,OS,0.614944249045873
INET045,OS,0.7996931597066307
INET019,OS,0.7885824414340245
INET016,OS,0.8247081275258195
INET044,OS,0.5508718754677443
INET034,OS,0.5629302604010775
INET006,OS,0.49585583558355834
INET041,OS,0.6323133323357774
INET051,OS,0.7543377458679231
INET050,OS,0.614944249045873
INET016,OS,0.8247081275258195
INET003,OS,0.5838775050664264
INET051,OS,0.7543377458679231
INET018,OS,0.6620398084405866
INET034,OS,0.5629302604010775
INET019,OS,0.7885824414340245
INET041,OS,0.6323133323357774
INET016,OS,0.8247081275258195
INET045,OS,0.7996931597066307
INET047,OS,0.770223752151463
INET006,OS,0.49585583558355834
INET044,OS,0.5508718754677443
INET041,OS,0.6323133323357774
INET044,OS,0.5508718754677443
INET050,OS,0.614944249045873
INET040,OS,0.48284442116291254
INET047,OS,0.770223752151463
INET018,OS,0.6620398084405866
INET019,OS,0.7885824414340245
INET019,OS,0.7885824414340245
INET050,OS,0.614944249045873
INET051,OS,0.7543377458679231
INET006,OS,0.49585583558355834
INET045,OS,0.7996931597066307
