sub,sess,rating,rt,corr
MSC06,Session 9,male,740,corr
MSC06,Session 9,male,708,corr
MSC06,Session 9,male,700,corr
MSC06,Session 9,male,692,corr
MSC06,Session 9,female,782,corr
MSC06,Session 9,female,720,corr
MSC06,Session 9,female,722,corr
MSC06,Session 9,female,637,corr
MSC06,Session 9,female,615,corr
MSC06,Session 9,female,619,corr
MSC06,Session 9,female,734,corr
MSC06,Session 9,female,577,corr
MSC06,Session 9,female,772,corr
MSC06,Session 9,female,827,corr
MSC06,Session 9,female,690,corr
MSC06,Session 9,female,613,corr
MSC06,Session 9,female,894,corr
MSC06,Session 9,female,964,corr
MSC06,Session 9,female,761,corr
MSC06,Session 9,female,632,corr
MSC06,Session 9,female,655,corr
MSC06,Session 9,female,656,corr
MSC06,Session 9,indoor,756,corr
MSC06,Session 9,indoor,614,corr
MSC06,Session 9,indoor,632,corr
MSC06,Session 9,indoor,709,corr
MSC06,Session 9,indoor,761,corr
MSC06,Session 9,indoor,603,corr
MSC06,Session 9,outdoor,549,corr
MSC06,Session 9,outdoor,720,corr
MSC06,Session 9,outdoor,736,corr
MSC06,Session 9,indoor,561,corr
MSC06,Session 9,indoor,845,corr
MSC06,Session 9,indoor,707,corr
MSC06,Session 9,outdoor,508,corr
MSC06,Session 9,outdoor,617,corr
MSC06,Session 9,outdoor,1024,err
MSC06,Session 9,indoor,927,corr
MSC06,Session 9,indoor,944,corr
MSC06,Session 9,indoor,622,corr
MSC06,Session 9,outdoor,504,corr
MSC06,Session 9,outdoor,670,corr
MSC06,Session 9,outdoor,857,corr
MSC06,Session 9,indoor,679,corr
MSC06,Session 9,indoor,527,corr
MSC06,Session 9,indoor,554,corr
MSC06,Session 9,indoor,658,corr
MSC06,Session 9,indoor,701,corr
MSC06,Session 9,indoor,661,corr
MSC06,Session 9,indoor,756,corr
MSC06,Session 9,indoor,712,corr
MSC06,Session 9,indoor,659,corr
MSC06,Session 9,outdoor,670,corr
MSC06,Session 9,outdoor,839,corr
MSC06,Session 9,outdoor,731,corr
MSC06,Session 9,outdoor,625,corr
MSC06,Session 9,outdoor,613,corr
MSC06,Session 9,outdoor,732,corr
MSC06,Session 9,outdoor,615,corr
MSC06,Session 9,outdoor,836,corr
MSC06,Session 9,outdoor,715,corr
MSC06,Session 9,outdoor,574,corr
MSC06,Session 9,outdoor,710,corr
MSC06,Session 9,outdoor,759,corr
MSC06,Session 9,indoor,551,corr
MSC06,Session 9,indoor,686,corr
MSC06,Session 9,indoor,725,corr
MSC06,Session 9,outdoor,584,corr
MSC06,Session 9,outdoor,709,corr
MSC06,Session 9,outdoor,620,corr
MSC06,Session 9,indoor,671,corr
MSC06,Session 9,indoor,617,corr
MSC06,Session 9,indoor,626,corr
MSC06,Session 9,indoor,747,corr
MSC06,Session 9,indoor,700,err
MSC06,Session 9,indoor,698,corr
MSC06,Session 9,outdoor,680,corr
MSC06,Session 9,outdoor,663,corr
MSC06,Session 9,outdoor,722,corr
MSC06,Session 9,indoor,645,corr
MSC06,Session 9,indoor,584,corr
MSC06,Session 9,indoor,969,corr
MSC06,Session 9,outdoor,794,corr
MSC06,Session 9,outdoor,755,corr
MSC06,Session 9,outdoor,945,corr
MSC06,Session 9,indoor,776,corr
MSC06,Session 9,indoor,606,err
MSC06,Session 9,indoor,743,corr
MSC06,Session 9,outdoor,634,corr
MSC06,Session 9,outdoor,880,corr
MSC06,Session 9,outdoor,794,corr
MSC06,Session 9,outdoor,551,corr
MSC06,Session 9,outdoor,742,corr
MSC06,Session 9,outdoor,742,corr
MSC06,Session 9,Abstract,1233,corr
MSC06,Session 9,Abstract,636,corr
MSC06,Session 9,Abstract,666,corr
MSC06,Session 9,Concrete,876,corr
MSC06,Session 9,Concrete,596,corr
MSC06,Session 9,Concrete,562,corr
MSC06,Session 9,Abstract,918,corr
MSC06,Session 9,Abstract,1139,corr
MSC06,Session 9,Abstract,787,corr
MSC06,Session 9,Abstract,909,corr
MSC06,Session 9,Abstract,781,corr
MSC06,Session 9,Abstract,663,corr
MSC06,Session 9,Concrete,1044,corr
MSC06,Session 9,Concrete,644,corr
MSC06,Session 9,Concrete,701,corr
MSC06,Session 9,Concrete,695,corr
MSC06,Session 9,Concrete,865,corr
MSC06,Session 9,Concrete,612,corr
MSC06,Session 9,Concrete,765,corr
MSC06,Session 9,Concrete,571,corr
MSC06,Session 9,Concrete,609,corr
MSC06,Session 9,Abstract,988,corr
MSC06,Session 9,Abstract,818,corr
MSC06,Session 9,Abstract,824,corr
MSC06,Session 9,Concrete,1192,corr
MSC06,Session 9,Concrete,753,corr
MSC06,Session 9,Concrete,922,corr
MSC06,Session 9,Abstract,808,corr
MSC06,Session 9,Abstract,748,corr
MSC06,Session 9,Abstract,672,corr
MSC06,Session 9,Concrete,861,corr
MSC06,Session 9,Concrete,700,corr
MSC06,Session 9,Concrete,669,corr
MSC06,Session 9,Concrete,748,corr
MSC06,Session 9,Concrete,582,corr
MSC06,Session 9,Concrete,822,corr
MSC06,Session 9,Abstract,673,corr
MSC06,Session 9,Abstract,656,corr
MSC06,Session 9,Abstract,903,corr
MSC06,Session 9,Abstract,859,corr
MSC06,Session 9,Abstract,1064,corr
MSC06,Session 9,Abstract,929,corr
MSC06,Session 9,Concrete,1055,corr
MSC06,Session 9,Concrete,757,corr
MSC06,Session 9,Concrete,679,corr
MSC06,Session 9,Abstract,1205,corr
MSC06,Session 9,Abstract,772,corr
MSC06,Session 9,Abstract,1205,corr
MSC06,Session 9,Abstract,1001,corr
MSC06,Session 9,Abstract,656,corr
MSC06,Session 9,Abstract,1229,corr
MSC06,Session 9,Concrete,985,corr
MSC06,Session 9,Concrete,1477,corr
MSC06,Session 9,Concrete,679,corr
MSC06,Session 9,Concrete,660,corr
MSC06,Session 9,Concrete,527,corr
MSC06,Session 9,Concrete,553,corr
MSC06,Session 9,Abstract,898,corr
MSC06,Session 9,Abstract,718,corr
MSC06,Session 9,Abstract,796,corr
MSC06,Session 9,Concrete,1103,corr
MSC06,Session 9,Concrete,727,corr
MSC06,Session 9,Concrete,658,corr
MSC06,Session 9,Abstract,974,corr
MSC06,Session 9,Abstract,831,corr
MSC06,Session 9,Abstract,612,corr
MSC06,Session 9,Abstract,886,corr
MSC06,Session 9,Abstract,760,corr
MSC06,Session 9,Abstract,694,corr
MSC06,Session 9,Concrete,1455,corr
MSC06,Session 9,Concrete,1208,corr
MSC06,Session 9,Concrete,772,corr
MSC06,Session 10,female,746,corr
MSC06,Session 10,female,665,corr
MSC06,Session 10,female,746,corr
MSC06,Session 10,female,639,corr
MSC06,Session 10,female,754,corr
MSC06,Session 10,female,611,corr
MSC06,Session 10,female,703,corr
MSC06,Session 10,female,667,corr
MSC06,Session 10,female,704,corr
MSC06,Session 10,female,662,corr
MSC06,Session 10,female,991,corr
MSC06,Session 10,female,596,corr
MSC06,Session 10,female,656,corr
MSC06,Session 10,female,560,corr
MSC06,Session 10,female,638,corr
MSC06,Session 10,female,669,corr
MSC06,Session 10,female,823,corr
MSC06,Session 10,female,616,corr
MSC06,Session 10,female,748,corr
MSC06,Session 10,female,706,err
MSC06,Session 10,female,613,corr
MSC06,Session 10,female,701,corr
MSC06,Session 10,female,725,corr
MSC06,Session 10,female,786,corr
MSC06,Session 10,female,576,corr
MSC06,Session 10,female,847,corr
MSC06,Session 10,female,752,corr
MSC06,Session 10,female,572,corr
MSC06,Session 10,female,569,corr
MSC06,Session 10,female,738,corr
MSC06,Session 10,female,727,corr
MSC06,Session 10,female,758,corr
MSC06,Session 10,female,682,corr
MSC06,Session 10,female,634,corr
MSC06,Session 10,female,605,corr
MSC06,Session 10,female,826,corr
MSC06,Session 10,male,579,corr
MSC06,Session 10,male,592,corr
MSC06,Session 10,male,636,corr
MSC06,Session 10,male,625,corr
MSC06,Session 10,male,722,corr
MSC06,Session 10,male,683,corr
MSC06,Session 10,male,751,corr
MSC06,Session 10,male,695,corr
MSC06,Session 10,male,647,corr
MSC06,Session 10,male,533,corr
MSC06,Session 10,male,669,corr
MSC06,Session 10,male,706,corr
MSC06,Session 10,male,728,corr
MSC06,Session 10,male,708,corr
MSC06,Session 10,male,608,corr
MSC06,Session 10,male,654,corr
MSC06,Session 10,male,710,corr
MSC06,Session 10,male,561,corr
MSC06,Session 10,male,613,corr
MSC06,Session 10,male,1069,corr
MSC06,Session 10,male,670,corr
MSC06,Session 10,male,1007,corr
MSC06,Session 10,male,633,corr
MSC06,Session 10,male,601,corr
MSC06,Session 10,male,854,err
MSC06,Session 10,male,1218,corr
MSC06,Session 10,male,841,corr
MSC06,Session 10,male,585,corr
MSC06,Session 10,male,645,corr
MSC06,Session 10,male,618,corr
MSC06,Session 10,male,771,corr
MSC06,Session 10,male,767,corr
MSC06,Session 10,male,585,corr
MSC06,Session 10,male,630,corr
MSC06,Session 10,male,608,corr
MSC06,Session 10,male,703,corr
MSC06,Session 10,indoor,712,corr
MSC06,Session 10,indoor,923,corr
MSC06,Session 10,indoor,721,corr
MSC06,Session 10,outdoor,981,corr
MSC06,Session 10,outdoor,972,corr
MSC06,Session 10,outdoor,836,corr
MSC06,Session 10,outdoor,542,corr
MSC06,Session 10,outdoor,748,corr
MSC06,Session 10,outdoor,1091,corr
MSC06,Session 10,outdoor,812,corr
MSC06,Session 10,outdoor,679,corr
MSC06,Session 10,outdoor,738,corr
MSC06,Session 10,outdoor,741,corr
MSC06,Session 10,outdoor,764,corr
MSC06,Session 10,outdoor,944,corr
MSC06,Session 10,indoor,732,corr
MSC06,Session 10,indoor,790,corr
MSC06,Session 10,indoor,742,corr
MSC06,Session 10,outdoor,674,corr
MSC06,Session 10,outdoor,624,corr
MSC06,Session 10,outdoor,702,corr
MSC06,Session 10,indoor,903,corr
MSC06,Session 10,indoor,787,corr
MSC06,Session 10,indoor,1064,corr
MSC06,Session 10,indoor,916,corr
MSC06,Session 10,indoor,680,corr
MSC06,Session 10,indoor,610,corr
MSC06,Session 10,outdoor,875,corr
MSC06,Session 10,outdoor,642,corr
MSC06,Session 10,outdoor,780,corr
MSC06,Session 10,outdoor,757,corr
MSC06,Session 10,outdoor,696,corr
MSC06,Session 10,outdoor,728,corr
MSC06,Session 10,indoor,723,corr
MSC06,Session 10,indoor,792,corr
MSC06,Session 10,indoor,630,corr
MSC06,Session 10,indoor,779,corr
MSC06,Session 10,indoor,769,corr
MSC06,Session 10,indoor,651,corr
MSC06,Session 10,indoor,681,corr
MSC06,Session 10,indoor,752,corr
MSC06,Session 10,indoor,677,corr
MSC06,Session 10,indoor,702,corr
MSC06,Session 10,indoor,641,corr
MSC06,Session 10,indoor,865,corr
MSC06,Session 10,indoor,901,corr
MSC06,Session 10,indoor,795,corr
MSC06,Session 10,indoor,855,corr
MSC06,Session 10,outdoor,887,corr
MSC06,Session 10,outdoor,723,corr
MSC06,Session 10,outdoor,653,corr
MSC06,Session 10,indoor,604,err
MSC06,Session 10,indoor,1338,corr
MSC06,Session 10,indoor,836,corr
MSC06,Session 10,indoor,751,corr
MSC06,Session 10,indoor,821,corr
MSC06,Session 10,indoor,828,corr
MSC06,Session 10,outdoor,646,corr
MSC06,Session 10,outdoor,797,corr
MSC06,Session 10,outdoor,717,corr
MSC06,Session 10,outdoor,661,corr
MSC06,Session 10,outdoor,603,corr
MSC06,Session 10,outdoor,707,corr
MSC06,Session 10,outdoor,695,corr
MSC06,Session 10,outdoor,721,corr
MSC06,Session 10,outdoor,646,corr
MSC06,Session 10,indoor,897,corr
MSC06,Session 10,indoor,796,corr
MSC06,Session 10,indoor,1133,corr
MSC06,Session 10,outdoor,882,corr
MSC06,Session 10,outdoor,752,corr
MSC06,Session 10,outdoor,694,corr
MSC06,Session 10,Concrete,886,corr
MSC06,Session 10,Concrete,718,corr
MSC06,Session 10,Concrete,987,corr
MSC06,Session 10,Concrete,713,corr
MSC06,Session 10,Concrete,736,corr
MSC06,Session 10,Concrete,737,corr
MSC06,Session 10,Concrete,766,corr
MSC06,Session 10,Concrete,628,corr
MSC06,Session 10,Concrete,611,corr
MSC06,Session 10,Abstract,729,err
MSC06,Session 10,Abstract,848,err
MSC06,Session 10,Abstract,735,err
MSC06,Session 10,Abstract,955,corr
MSC06,Session 10,Abstract,1017,corr
MSC06,Session 10,Abstract,831,corr
MSC06,Session 10,Concrete,1260,corr
MSC06,Session 10,Concrete,878,corr
MSC06,Session 10,Concrete,713,corr
MSC06,Session 10,Concrete,670,corr
MSC06,Session 10,Concrete,694,corr
MSC06,Session 10,Concrete,681,corr
MSC06,Session 10,Abstract,966,corr
MSC06,Session 10,Abstract,824,corr
MSC06,Session 10,Abstract,787,corr
MSC06,Session 10,Abstract,1422,corr
MSC06,Session 10,Abstract,810,corr
MSC06,Session 10,Abstract,991,corr
MSC06,Session 10,Abstract,906,corr
MSC06,Session 10,Abstract,1111,corr
MSC06,Session 10,Abstract,749,corr
MSC06,Session 10,Concrete,720,corr
MSC06,Session 10,Concrete,612,corr
MSC06,Session 10,Concrete,589,corr
MSC06,Session 10,Concrete,905,corr
MSC06,Session 10,Concrete,718,corr
MSC06,Session 10,Concrete,673,corr
MSC06,Session 10,Abstract,881,corr
MSC06,Session 10,Abstract,668,corr
MSC06,Session 10,Abstract,787,corr
MSC06,Session 10,Abstract,665,corr
MSC06,Session 10,Abstract,699,corr
MSC06,Session 10,Abstract,762,corr
MSC06,Session 10,Concrete,1241,corr
MSC06,Session 10,Concrete,859,corr
MSC06,Session 10,Concrete,667,corr
MSC06,Session 10,Concrete,1473,corr
MSC06,Session 10,Concrete,837,corr
MSC06,Session 10,Concrete,886,corr
MSC06,Session 10,Abstract,786,corr
MSC06,Session 10,Abstract,648,corr
MSC06,Session 10,Abstract,607,corr
MSC06,Session 10,Concrete,880,corr
MSC06,Session 10,Concrete,696,corr
MSC06,Session 10,Concrete,661,corr
MSC06,Session 10,Concrete,890,corr
MSC06,Session 10,Concrete,619,corr
MSC06,Session 10,Concrete,590,corr
MSC06,Session 10,Abstract,916,corr
MSC06,Session 10,Abstract,639,corr
MSC06,Session 10,Abstract,694,corr
MSC06,Session 10,Concrete,874,corr
MSC06,Session 10,Concrete,607,corr
MSC06,Session 10,Concrete,683,corr
MSC06,Session 10,Abstract,982,corr
MSC06,Session 10,Abstract,726,corr
MSC06,Session 10,Abstract,1352,err
MSC06,Session 10,Abstract,675,corr
MSC06,Session 10,Abstract,779,corr
MSC06,Session 10,Abstract,833,corr
MSC06,Session 10,Abstract,969,corr
MSC06,Session 10,Abstract,762,corr
MSC06,Session 10,Abstract,625,corr
MSC07,Session 1,male,1304,corr
MSC07,Session 1,male,1408,corr
MSC07,Session 1,male,1480,corr
MSC07,Session 1,female,972,corr
MSC07,Session 1,female,1183,corr
MSC07,Session 1,female,801,corr
MSC07,Session 1,female,785,corr
MSC07,Session 1,male,907,corr
MSC07,Session 1,female,635,corr
MSC07,Session 1,female,817,corr
MSC07,Session 1,female,796,corr
MSC07,Session 1,male,800,corr
MSC07,Session 1,male,1371,corr
MSC07,Session 1,female,702,corr
MSC07,Session 1,male,1284,corr
MSC07,Session 1,male,865,corr
MSC07,Session 1,female,889,corr
MSC07,Session 1,male,759,corr
MSC07,Session 1,female,720,corr
MSC07,Session 1,female,801,corr
MSC07,Session 1,male,747,corr
MSC07,Session 1,male,680,corr
MSC07,Session 1,female,926,corr
MSC07,Session 1,male,843,corr
MSC07,Session 1,male,784,corr
MSC07,Session 1,female,762,corr
MSC07,Session 1,female,823,corr
MSC07,Session 1,female,823,corr
MSC07,Session 1,male,768,corr
MSC07,Session 1,male,858,corr
MSC07,Session 1,female,728,corr
MSC07,Session 1,female,1102,corr
MSC07,Session 1,female,793,corr
MSC07,Session 1,female,865,corr
MSC07,Session 1,male,1060,corr
MSC07,Session 1,female,680,corr
MSC07,Session 1,male,846,corr
MSC07,Session 1,male,776,corr
MSC07,Session 1,male,1061,corr
MSC07,Session 1,male,1043,corr
MSC07,Session 1,male,628,corr
MSC07,Session 1,male,895,corr
MSC07,Session 1,female,944,corr
MSC07,Session 1,female,728,corr
MSC07,Session 1,male,998,corr
MSC07,Session 1,female,760,corr
MSC07,Session 1,male,855,corr
MSC07,Session 1,female,765,corr
MSC07,Session 1,female,870,corr
MSC07,Session 1,male,836,corr
MSC07,Session 1,female,675,corr
MSC07,Session 1,male,629,corr
MSC07,Session 1,female,759,corr
MSC07,Session 1,male,1006,corr
MSC07,Session 1,female,642,corr
MSC07,Session 1,male,812,corr
MSC07,Session 1,male,825,corr
MSC07,Session 1,male,617,corr
MSC07,Session 1,male,842,corr
MSC07,Session 1,female,756,corr
MSC07,Session 1,male,769,corr
MSC07,Session 1,female,673,corr
MSC07,Session 1,female,927,corr
MSC07,Session 1,female,726,corr
MSC07,Session 1,female,1026,corr
MSC07,Session 1,female,653,corr
MSC07,Session 1,male,786,corr
MSC07,Session 1,male,639,corr
MSC07,Session 1,male,853,corr
MSC07,Session 1,male,600,corr
MSC07,Session 1,female,693,corr
MSC07,Session 1,female,803,corr
MSC07,Session 1,indoor,1329,corr
MSC07,Session 1,indoor,1334,corr
MSC07,Session 1,indoor,1112,corr
MSC07,Session 1,outdoor,802,corr
MSC07,Session 1,outdoor,1656,unknown
MSC07,Session 1,indoor,958,corr
MSC07,Session 1,outdoor,1165,corr
MSC07,Session 1,outdoor,857,corr
MSC07,Session 1,indoor,1061,corr
MSC07,Session 1,indoor,1057,corr
MSC07,Session 1,outdoor,983,corr
MSC07,Session 1,indoor,1102,corr
MSC07,Session 1,indoor,1192,corr
MSC07,Session 1,indoor,952,corr
MSC07,Session 1,indoor,869,corr
MSC07,Session 1,outdoor,812,corr
MSC07,Session 1,outdoor,1658,unknown
MSC07,Session 1,outdoor,890,err
MSC07,Session 1,outdoor,873,corr
MSC07,Session 1,indoor,1027,corr
MSC07,Session 1,outdoor,834,corr
MSC07,Session 1,outdoor,1557,corr
MSC07,Session 1,indoor,1031,corr
MSC07,Session 1,outdoor,1253,corr
MSC07,Session 1,indoor,1413,corr
MSC07,Session 1,indoor,805,corr
MSC07,Session 1,indoor,797,corr
MSC07,Session 1,indoor,655,corr
MSC07,Session 1,outdoor,926,err
MSC07,Session 1,indoor,851,corr
MSC07,Session 1,outdoor,841,corr
MSC07,Session 1,outdoor,1195,corr
MSC07,Session 1,outdoor,618,corr
MSC07,Session 1,indoor,872,corr
MSC07,Session 1,outdoor,1346,corr
MSC07,Session 1,outdoor,688,corr
MSC07,Session 1,indoor,1643,unknown
MSC07,Session 1,outdoor,776,corr
MSC07,Session 1,outdoor,814,corr
MSC07,Session 1,indoor,711,corr
MSC07,Session 1,indoor,816,corr
MSC07,Session 1,indoor,923,corr
MSC07,Session 1,outdoor,945,corr
MSC07,Session 1,outdoor,1136,corr
MSC07,Session 1,outdoor,665,corr
MSC07,Session 1,indoor,838,corr
MSC07,Session 1,indoor,786,corr
MSC07,Session 1,outdoor,877,corr
MSC07,Session 1,indoor,828,corr
MSC07,Session 1,outdoor,957,corr
MSC07,Session 1,indoor,658,corr
MSC07,Session 1,outdoor,1361,corr
MSC07,Session 1,outdoor,844,corr
MSC07,Session 1,outdoor,807,corr
MSC07,Session 1,outdoor,748,err
MSC07,Session 1,outdoor,874,corr
MSC07,Session 1,outdoor,964,corr
MSC07,Session 1,indoor,1106,corr
MSC07,Session 1,outdoor,812,corr
MSC07,Session 1,indoor,750,corr
MSC07,Session 1,indoor,712,corr
MSC07,Session 1,indoor,1120,corr
MSC07,Session 1,indoor,700,corr
MSC07,Session 1,indoor,730,corr
MSC07,Session 1,indoor,1254,corr
MSC07,Session 1,outdoor,754,corr
MSC07,Session 1,outdoor,745,err
MSC07,Session 1,indoor,877,corr
MSC07,Session 1,outdoor,986,corr
MSC07,Session 1,indoor,950,corr
MSC07,Session 1,outdoor,962,corr
MSC07,Session 1,indoor,752,corr
MSC07,Session 1,Abstract,1679,unknown
MSC07,Session 1,Abstract,993,corr
MSC07,Session 1,Concrete,908,corr
MSC07,Session 1,Concrete,737,corr
MSC07,Session 1,Abstract,915,corr
MSC07,Session 1,Abstract,1193,corr
MSC07,Session 1,Concrete,1047,corr
MSC07,Session 1,Concrete,1017,corr
MSC07,Session 1,Abstract,1358,corr
MSC07,Session 1,Concrete,1682,unknown
MSC07,Session 1,Concrete,328,corr
MSC07,Session 1,Concrete,1214,corr
MSC07,Session 1,Abstract,995,corr
MSC07,Session 1,Concrete,762,corr
MSC07,Session 1,Abstract,1195,corr
MSC07,Session 1,Abstract,992,corr
MSC07,Session 1,Concrete,1084,corr
MSC07,Session 1,Concrete,961,corr
MSC07,Session 1,Abstract,1671,unknown
MSC07,Session 1,Concrete,39,err
MSC07,Session 1,Abstract,1518,corr
MSC07,Session 1,Abstract,1247,corr
MSC07,Session 1,Concrete,981,corr
MSC07,Session 1,Abstract,1159,corr
MSC07,Session 1,Concrete,1004,corr
MSC07,Session 1,Abstract,982,corr
MSC07,Session 1,Abstract,1000,corr
MSC07,Session 1,Abstract,778,corr
MSC07,Session 1,Concrete,738,corr
MSC07,Session 1,Abstract,1105,corr
MSC07,Session 1,Concrete,842,corr
MSC07,Session 1,Concrete,777,corr
MSC07,Session 1,Abstract,901,corr
MSC07,Session 1,Concrete,693,corr
MSC07,Session 1,Concrete,742,corr
MSC07,Session 1,Abstract,1538,corr
MSC07,Session 1,Concrete,1223,corr
MSC07,Session 1,Abstract,979,corr
MSC07,Session 1,Concrete,1390,corr
MSC07,Session 1,Abstract,1429,corr
MSC07,Session 1,Concrete,748,corr
MSC07,Session 1,Abstract,1295,corr
MSC07,Session 1,Abstract,1445,corr
MSC07,Session 1,Concrete,846,corr
MSC07,Session 1,Abstract,945,corr
MSC07,Session 1,Concrete,674,corr
MSC07,Session 1,Abstract,807,corr
MSC07,Session 1,Concrete,1049,corr
MSC07,Session 1,Abstract,766,corr
MSC07,Session 1,Concrete,712,corr
MSC07,Session 1,Abstract,770,corr
MSC07,Session 1,Abstract,705,corr
MSC07,Session 1,Concrete,883,corr
MSC07,Session 1,Abstract,1161,corr
MSC07,Session 1,Abstract,820,corr
MSC07,Session 1,Concrete,733,corr
MSC07,Session 1,Abstract,872,corr
MSC07,Session 1,Abstract,765,corr
MSC07,Session 1,Concrete,698,corr
MSC07,Session 1,Concrete,831,corr
MSC07,Session 1,Abstract,758,corr
MSC07,Session 1,Concrete,1243,corr
MSC07,Session 1,Concrete,750,corr
MSC07,Session 1,Concrete,706,corr
MSC07,Session 1,Abstract,928,corr
MSC07,Session 1,Abstract,658,corr
MSC07,Session 1,Concrete,1261,corr
MSC07,Session 1,Concrete,609,corr
MSC07,Session 1,Concrete,608,corr
MSC07,Session 1,Concrete,634,corr
MSC07,Session 1,Abstract,686,corr
MSC07,Session 1,Abstract,695,corr
MSC07,Session 2,male,1166,corr
MSC07,Session 2,female,689,corr
MSC07,Session 2,female,773,corr
MSC07,Session 2,male,706,corr
MSC07,Session 2,female,676,corr
MSC07,Session 2,female,781,corr
MSC07,Session 2,male,726,corr
MSC07,Session 2,male,916,corr
MSC07,Session 2,female,729,corr
MSC07,Session 2,female,810,corr
MSC07,Session 2,male,808,corr
MSC07,Session 2,female,714,corr
MSC07,Session 2,male,736,corr
MSC07,Session 2,male,779,corr
MSC07,Session 2,male,754,corr
MSC07,Session 2,female,912,corr
MSC07,Session 2,male,666,corr
MSC07,Session 2,male,816,corr
MSC07,Session 2,male,767,corr
MSC07,Session 2,male,738,corr
MSC07,Session 2,female,946,corr
MSC07,Session 2,female,767,corr
MSC07,Session 2,female,767,corr
MSC07,Session 2,female,1042,corr
MSC07,Session 2,male,647,corr
MSC07,Session 2,female,1079,corr
MSC07,Session 2,female,800,corr
MSC07,Session 2,female,704,corr
MSC07,Session 2,male,919,corr
MSC07,Session 2,female,795,corr
MSC07,Session 2,female,881,corr
MSC07,Session 2,male,653,corr
MSC07,Session 2,male,786,corr
MSC07,Session 2,male,680,corr
MSC07,Session 2,male,910,corr
MSC07,Session 2,female,690,corr
MSC07,Session 2,female,930,corr
MSC07,Session 2,female,840,corr
MSC07,Session 2,male,846,corr
MSC07,Session 2,female,758,corr
MSC07,Session 2,male,666,corr
MSC07,Session 2,male,917,corr
MSC07,Session 2,female,836,corr
MSC07,Session 2,male,788,corr
MSC07,Session 2,female,960,corr
MSC07,Session 2,male,718,corr
MSC07,Session 2,male,795,corr
MSC07,Session 2,female,951,corr
MSC07,Session 2,female,1018,corr
MSC07,Session 2,male,639,corr
MSC07,Session 2,male,659,corr
MSC07,Session 2,male,745,corr
MSC07,Session 2,female,685,corr
MSC07,Session 2,female,847,err
MSC07,Session 2,male,851,corr
MSC07,Session 2,male,850,corr
MSC07,Session 2,female,738,corr
MSC07,Session 2,female,982,corr
MSC07,Session 2,female,927,corr
MSC07,Session 2,female,1275,corr
MSC07,Session 2,male,621,corr
MSC07,Session 2,male,625,corr
MSC07,Session 2,female,1075,corr
MSC07,Session 2,female,688,corr
MSC07,Session 2,male,511,corr
MSC07,Session 2,male,740,corr
MSC07,Session 2,male,743,corr
MSC07,Session 2,female,797,corr
MSC07,Session 2,male,1181,corr
MSC07,Session 2,male,1306,corr
MSC07,Session 2,female,629,corr
MSC07,Session 2,female,943,corr
MSC07,Session 2,outdoor,1171,corr
MSC07,Session 2,outdoor,1052,corr
MSC07,Session 2,indoor,1043,corr
MSC07,Session 2,indoor,1422,corr
MSC07,Session 2,outdoor,1039,corr
MSC07,Session 2,outdoor,1025,corr
MSC07,Session 2,indoor,1363,corr
MSC07,Session 2,outdoor,839,corr
MSC07,Session 2,indoor,1124,corr
MSC07,Session 2,indoor,1240,corr
MSC07,Session 2,outdoor,1761,corr
MSC07,Session 2,indoor,1210,corr
MSC07,Session 2,indoor,1636,corr
MSC07,Session 2,outdoor,1594,corr
MSC07,Session 2,indoor,1035,corr
MSC07,Session 2,outdoor,1246,corr
MSC07,Session 2,indoor,1047,corr
MSC07,Session 2,outdoor,1145,corr
MSC07,Session 2,indoor,1017,corr
MSC07,Session 2,outdoor,1174,corr
MSC07,Session 2,indoor,1195,corr
MSC07,Session 2,outdoor,1051,corr
MSC07,Session 2,indoor,1043,corr
MSC07,Session 2,outdoor,1277,corr
MSC07,Session 2,outdoor,1513,corr
MSC07,Session 2,outdoor,1318,corr
MSC07,Session 2,outdoor,912,corr
MSC07,Session 2,outdoor,674,corr
MSC07,Session 2,indoor,828,corr
MSC07,Session 2,indoor,957,corr
MSC07,Session 2,outdoor,1190,corr
MSC07,Session 2,outdoor,909,corr
MSC07,Session 2,indoor,873,corr
MSC07,Session 2,indoor,no response,err
MSC07,Session 2,outdoor,288,err
MSC07,Session 2,outdoor,1054,corr
MSC07,Session 2,outdoor,1006,corr
MSC07,Session 2,outdoor,981,corr
MSC07,Session 2,indoor,1669,corr
MSC07,Session 2,outdoor,748,corr
MSC07,Session 2,indoor,1033,corr
MSC07,Session 2,indoor,1161,corr
MSC07,Session 2,outdoor,1394,corr
MSC07,Session 2,indoor,967,corr
MSC07,Session 2,indoor,900,corr
MSC07,Session 2,indoor,1005,corr
MSC07,Session 2,indoor,1212,err
MSC07,Session 2,indoor,1103,corr
MSC07,Session 2,outdoor,812,corr
MSC07,Session 2,indoor,916,corr
MSC07,Session 2,outdoor,1021,corr
MSC07,Session 2,indoor,833,corr
MSC07,Session 2,indoor,916,corr
MSC07,Session 2,indoor,732,corr
MSC07,Session 2,outdoor,761,corr
MSC07,Session 2,outdoor,1158,corr
MSC07,Session 2,outdoor,1496,corr
MSC07,Session 2,indoor,793,corr
MSC07,Session 2,indoor,919,corr
MSC07,Session 2,indoor,776,corr
MSC07,Session 2,indoor,1037,corr
MSC07,Session 2,outdoor,818,corr
MSC07,Session 2,outdoor,847,corr
MSC07,Session 2,indoor,1011,corr
MSC07,Session 2,indoor,1343,corr
